date,wallet,amount,mint,source
2021-12-14 08:34:28.000,HPpTQ5QYSAudKBFSZLQeDAmUAQa6iVZddaYN61cE1tQ8,0.0,ETH,Wormhole Bridge
2022-02-22 04:22:12.000,HRT9ENBLajBndA11eYMbrJHP7fzBFF1Yg4yYpmnYre4T,0.0,ETH,Wormhole Bridge
2021-12-07 22:42:35.000,HT6mB2nREjDdk3owDwMFv7ur5zd5wcvEffqE2PeZBT3w,0.0,USDCet,Wormhole Bridge
2022-02-15 19:59:39.000,HgxSyFcKL7R15Z9Vj2NPCG3tLXNGpbQeEd24V3PZ471s,1.0,ETH,Wormhole Bridge
2021-12-17 20:59:53.000,HihKwB5TvdUxzeK6Uw8kvhmekUfqgwQc3rAiremYLtGN,0.03,ETH,Wormhole Bridge
2021-12-12 18:55:31.000,HkwAYqrqXTX8QsN6pqnxv7NqeDHF5U43niCzBsZMUiLt,1.723343,ETH,Wormhole Bridge
2022-01-06 06:40:35.000,Hn2QT36XRrZp4mE4Gyx2YLZquVQ2rDXNL33hkZ9AxdX8,1827.73685377,DAI,Wormhole Bridge
2022-02-04 14:28:43.000,HoKhWcAY1NndWearNBQa9H6Z9gXJdS74GczQKP5wCoo3,0.0,ETH,Wormhole Bridge
2022-02-01 11:19:54.000,HpZkNnJz1Yuh8apvoHeyfQ6nR4mvVuEUT7jmcBbnEgJa,0.0,USDTet,Wormhole Bridge
2022-02-24 08:07:55.000,Huz5JYxwLhbJHBA33Lmeu7WAEvqcs8KFdmgCVwppH1zi,3.0,ETH,Wormhole Bridge
2022-01-12 05:59:28.000,HxRJ2ihLjxUUw8XP7zzCSR4ize2HY5KVEwd3c5uW8Fk2,0.0,USDTet,Wormhole Bridge
2022-02-22 23:54:52.000,KJjWeLWt6Ek4fpjU3SLBwrh45UJM7wDijszTfBMh1MJ,0.0,ETH,Wormhole Bridge
2022-01-09 01:02:59.000,Q6hiFXBzQj4P5UsMey9C6MCfjo6e9FrdsWdeBvjnQXD,0.0,ETH,Wormhole Bridge
2021-12-23 05:57:09.000,ZYSngd9Fe77x86nSRUq7pfZiNTXk9KNqAon6155PAza,2998.0,USDCet,Wormhole Bridge
2022-01-30 02:59:14.000,ozENmNL4Z7YHvi6d9XAXpJp9T8B1q7NAuTsaDuFk4Cv,0.92,ETH,Wormhole Bridge
2022-01-29 21:03:14.000,xHuf5vPNAhethKJcnAJDcmNLunaEp9qoe7xgXRNeTAW,0.0,ETH,Wormhole Bridge
2022-01-09 16:07:07.000,27f4WuR5512xjSGhvKo1Bjcs3xdoG1ifY1W4AVV3Fyi8,5.0,ETH,Wormhole Bridge
2021-12-10 21:33:24.000,2AdV72h2XkzzcovMqfQu6WFsxQUXi9PL6pAKZUcHWjHZ,0.0,ETH,Wormhole Bridge
2022-02-11 19:38:03.000,2KEtADJXkXZReaokRU9ARWex2sYCDhmVfN4KiHa9vhh1,500.0,FTT,Wormhole Bridge
2022-01-12 01:03:00.000,2PgRZrnL3u5CuVwXZsxPJ5Q2vF4jHR3bb5JxeKu5uN8J,0.03095557,ETH,Wormhole Bridge
2022-01-10 07:46:49.000,2x4Q9Drk5eRwDfev1mG1uhp48pQ7PfF4cdoQE3W54dvP,499906.93293352,DAI,Wormhole Bridge
2021-12-20 03:33:41.000,3GsPnFN9nM4D1ar5Lgk9ATdYmHtRgpYeevLWtrDoDYjT,0.0,USDCet,Wormhole Bridge
2022-02-10 13:07:27.000,3av3GagvYh518YFDE6QxYuhXdUR5fA9DmTYqnYjrXdu2,0.0,USDTet,Wormhole Bridge
2022-01-02 15:02:21.000,3iQbRKuqLZpSvsSGbaDRw3muXtMpivx84CAy8hwYAjNV,10747272.3998487,SHIB,Wormhole Bridge
2022-01-05 16:39:02.000,3vVCgrTWhv7kkBxyufcDyXn9g7N1TSj4CQACUeybnpct,2000.0,USDCet,Wormhole Bridge
2021-12-30 01:13:57.000,3xVEsY1YMn4TbGBgwYuTqiH8w3KV8fU87qsVm4XF27vp,0.0,DYDX,Wormhole Bridge
2022-02-05 23:53:33.000,4Fjkv7iaDFUeDU22kYeNNqgHEFTeqZmctNKsh43gziEp,1.2,ETH,Wormhole Bridge
2022-01-25 17:43:22.000,4MX2uzDft1zz71fXD74xu1ukG4tMfFCEHUUmyaVP2k1k,0.42,ETH,Wormhole Bridge
2021-12-01 01:22:33.000,4ZUET73UShSMUd37JvKtMvy6DxHarVdpPuGGo8hnkDCZ,0.0,UNI,Wormhole Bridge
2022-02-23 10:00:37.000,4iAq9LenMPeNrngHLTDNVJbmracf6DoZqc77sNbQJ4Lb,2.1,ETH,Wormhole Bridge
2022-02-06 11:49:28.000,4nGGnLFnFmfZjkmmWpYvxke9PtMjeDMqrVL3QUdXyxbx,3.49989,aeWETH,Allbridge Bridge
2021-12-22 20:40:31.000,4nGGnLFnFmfZjkmmWpYvxke9PtMjeDMqrVL3QUdXyxbx,3.0,ETH,Wormhole Bridge
2021-12-01 06:20:05.000,4p9n3ossu8MovDwGWLQNTPSFjMQSKJJ2khMqD1pD7qv3,100.0,USDCet,Wormhole Bridge
2021-12-14 20:10:02.000,4tEiB55LgGBZASVvzK73iQxUb1D2BgL79EEiZe9Dyqm9,0.19,ETH,Wormhole Bridge
2022-01-18 07:31:44.000,54bP2hQm9vJo6vToVaTWrxmGrXPG4qFMrJ4LmTpG8NdK,0.0,USDCet,Wormhole Bridge
2021-12-03 03:30:43.000,5ACW1GcJ1UwRTnBwPBQUbYbZFi167DYq77uVTQ8ErcCd,0.0,ETH,Wormhole Bridge
2022-01-10 23:31:19.000,5CP43jCJhzBVpeM8FYR2JPpDW8AbkadK2Z2QvbJCxHWv,0.0,ETH,Wormhole Bridge
2022-01-23 13:58:41.000,5EcLUki9LDfMnTP63BMyxizRbyjVQQgj6HhEAPQceMHn,0.0,ETH,Wormhole Bridge
2021-12-19 03:20:09.000,5LxdbYyh9Bf1XLbQnCWdQouySfedV8T7HrJj6NjtzRX4,2466.54087146,LDO,Wormhole Bridge
2022-01-03 02:35:57.000,5NRDRcSAzcj32t3axyzz44s3p1qkokdP5e3smzyCC4Le,0.8,ETH,Wormhole Bridge
2021-12-24 20:40:50.000,68XYG5PcssExBUU5JJUHySiWrEgBMvvBtTUgQnSi5VwK,0.74989,aeWETH,Allbridge Bridge
2022-01-04 14:17:27.000,68XYG5PcssExBUU5JJUHySiWrEgBMvvBtTUgQnSi5VwK,0.0,ETH,Wormhole Bridge
2022-01-31 23:21:16.000,74rJi1KsE7TwxKFUBxk8oEyZBidD1WhADgR5hfEEa1nS,1.0,ETH,Wormhole Bridge
2022-01-06 19:30:10.000,7Agmn6y9EJt8Ad3bYfdiDu7NdM86KQ4FmEwWJzpvEecW,0.0,ETH,Wormhole Bridge
2021-12-10 20:19:31.000,7AsarGeuqWgZvJcs1xkwKQncF7zUkud4fPZPccYAj3iX,0.0,ETH,Wormhole Bridge
2022-02-09 07:47:57.000,7BWVq1jJiZrH1XnVK89girBuFphAJW8hedG3ct7cs3R1,2081.2518302,LDO,Wormhole Bridge
2022-01-19 11:55:28.000,7Bmw7LESYpcwetxmFNLPoBv5Ym533LFQu9V4T93o6gzJ,0.0,ETH,Wormhole Bridge
2022-01-04 12:53:18.000,7CXrGZU9rzaKH5Rw79YtoS85hREAHKHNk4mk2sFGeiiq,0.95,ETH,Wormhole Bridge
2022-02-07 14:44:49.000,7QMZ2jef1fwLiUxiFyfEASNMBd66ZzuesyY81nStLb42,0.0,USDCet,Wormhole Bridge
2021-12-25 19:18:02.000,7QSqU5c6Sq3KALBEuvpgCUMDzy2bN1smtfVuDPu3Myge,4530.602008,USDCet,Wormhole Bridge
2022-02-03 19:49:43.000,7agd12s2bB4Ga5p1H1WudKLN855wQFasK4Re9cHrEj8,1000.0,USDTet,Wormhole Bridge
2022-02-13 12:57:32.000,7e9aQJNnK98Rn8fcEJB99qF3ZoFquL94YtWg6v7pRKa,0.10989,aeWETH,Allbridge Bridge
2021-12-23 23:07:56.000,7mFUcfRYaZEZCYQxNS6voAny78driHz2oDUPPyGbmnkt,2010.174951,USDCet,Wormhole Bridge
2022-01-14 03:24:46.000,7w8YqM3h9qQDaNC4a56djMbPxb1jtJqHPV12otu19F5A,0.0,USDTet,Wormhole Bridge
2022-01-26 17:25:19.000,7wLnpYH9oX8xdzJLQBKB1ViNJmtVXMmp6F7CbA9fiNDs,127167.35322821,agEUR,Wormhole Bridge
2021-12-04 06:56:51.000,7wMKzgbZ5DuivxiQK5RdRLRo1KkVZPguZ5BJU4DTH1RB,0.0,ETH,Wormhole Bridge
2021-12-29 11:05:21.000,7xsjCjaAazBnBe5kjmSp8PyJiSQwmjjA9j8n9KH4YjCy,8011.728794,USDCet,Wormhole Bridge
2022-01-03 13:55:42.000,7yTDC1z2mbfLEPqdMNeqrb6v5mZVuHfPjzRHhGthUpPF,0.0,USDCet,Wormhole Bridge
2022-01-17 17:26:38.000,82ou45xRApSx1xjcdpEPzWscPSqufoeoJYUSi2UpPvqL,100.0,UNI,Wormhole Bridge
2021-12-28 14:14:58.000,88YvyPxxnXL11Ee6DDGjffHqEN3Q9tPkh9sqbwiQWRtX,0.0,ETH,Wormhole Bridge
2022-01-12 02:58:15.000,8JDJzxPoEdALwvMfbB99CxkB5sj95G2EW45orBFzGFs4,9814.636882,USDTet,Wormhole Bridge
2021-12-27 17:31:17.000,8MQUmNUK2ZfC8Aq8PbNkKELNh38JxEMmN3JnuPoF6Rsv,0.0,USDCet,Wormhole Bridge
2022-02-07 05:14:23.000,8MXi5i2V4ofEJXqC6jW5SFsbWAqBTAfxAJVyX8mhfd17,10.0,ALEPH,Wormhole Bridge
2022-01-30 02:22:26.000,8dSct2y8wDphrrWStspp1XC5ink9vKgTM78VeDqfhaWK,0.0,LDO,Wormhole Bridge
2022-02-22 14:51:57.000,8kC8dcRqwtExM7QcH5PQqyzxRnKk7ntNPSoh2fyUT763,0.0,USDTet,Wormhole Bridge
2021-12-15 05:16:49.000,99uMqJ8BXzfWvSoNEwvCQWiGuYNHjgzXdXkXEVYrD2CJ,0.0,DYDX,Wormhole Bridge
2022-02-20 07:18:08.000,9m75mrUGqbfqeF9n69tukDkFkGBNrcCoZBhxf13CKh1W,0.0,USDCet,Wormhole Bridge
2021-12-28 01:36:59.000,9odBX3hiSVBG8VYacAPEhqTjVY3aCCpkFz2RiFaRA3uR,0.0,ETH,Wormhole Bridge
2021-12-16 06:38:24.000,9rHu2FnzAZTpCu22fbWByTseDVHUnNooQ5rgQ5hLLbtq,349999.5,aeUSDC,Allbridge Bridge
2021-12-04 14:20:03.000,9rHu2FnzAZTpCu22fbWByTseDVHUnNooQ5rgQ5hLLbtq,70.0,ETH,Wormhole Bridge
2021-12-03 20:14:32.000,9vNSzH1iK7GsF8m2r8HQXf9pa6dysxHKyFQ3kmxqZ1gc,0.0,DYDX,Wormhole Bridge
2022-01-21 04:35:17.000,9ybb7z818wFRnpTv8cVngg1KSvKFfemfMLMwQ6DJKUqe,0.11,ETH,Wormhole Bridge
2022-02-27 06:47:07.000,AK5EvFrmsMqDfmkrBFu1JPERjzvtNmbs9JzJZMvjjAV,0.07,ETH,Wormhole Bridge
2022-01-17 02:55:19.000,AMHaZ8F7W4HLTQUezsju4D3DnriPzHnrh1qWh1Y7r8VS,10.0,USDTet,Wormhole Bridge
2022-01-16 22:44:28.000,Af1pUtJsT7KcedeBsLifjdvjQskD6WSJz9YgqeB6v1A,30000.352268,USDCet,Wormhole Bridge
2022-01-21 16:58:28.000,AifAT6xg46py5bjERHHGGixvfUmVMcCWuCMF4HsLtMa8,0.0,USDCet,Wormhole Bridge
2022-02-27 23:42:26.000,AkPMD9xi7a1dewh9Emq5afvUkpcSkTgXbZZm9TKBVmCG,0.0,LDO,Wormhole Bridge
2022-01-28 09:39:04.000,Arf4hbKxioZTcpkK5FGKUVARnFbcvrmseCqhQmeCrSLU,0.0,USDTet,Wormhole Bridge
2021-12-20 08:36:34.000,AswT3K93hwoLkygL5qhpZ8UvT3KoNG8NhgjvdshLrKoJ,1.0,ETH,Wormhole Bridge
2022-02-07 14:57:40.000,AyoxhthTC1MtAv1H63fvrEiiaV9taysqvr3uPttFQ6sf,10.0,ETH,Wormhole Bridge
2022-01-15 19:33:34.000,BP6u6Stdz4L92knaDwNR1hkmXNzRQkPydMEMKe7Pv9Hj,0.0,ETH,Wormhole Bridge
2022-01-06 19:48:47.000,BUhdf6wBTfGQXSUzESziwHdYQft67L4eDxEsUJcQMeFc,1.0,ETH,Wormhole Bridge
2021-12-02 08:10:32.000,BtN23v6DuofgVebMBsAg9NeyLNGp5a88osfFtwJ45PmE,1.21,ETH,Wormhole Bridge
2022-01-24 14:26:14.000,Bufs7AufubH1xUSHkLxwvi8XYjykZ8s2W5n74A82kJE5,74.72,ETH,Wormhole Bridge
2022-01-23 07:32:36.000,C2iuBUPEvKrCXuoCWnChr5xd9LE1nDzEia4yuPXJDJY7,2626.525687,USDTet,Wormhole Bridge
2022-01-21 14:51:51.000,CDwhBZtT72QESpACGtf2mrvfT1xdCmdMiTMPMwb78sn7,0.33,ETH,Wormhole Bridge
2022-02-18 03:46:09.000,CJ9PXHAxV2ZGMKbasj3arfbKa2JUvMD6gs14J9HcaMqB,0.0,USDCet,Wormhole Bridge
2021-12-21 16:31:29.000,Cf2cE7PzbT7DrAfYTQho4XRRPcVK7YUSPsrZPtHHjfGk,36000.0,USDCet,Wormhole Bridge
2022-02-06 19:42:44.000,Cnjsuoo9ZKHNpkJogNwBvyUzz5r5CtyNFZH6fDikap15,0.06,ETH,Wormhole Bridge
2021-12-11 19:13:20.000,DLrYNfG8qFE38q2fQjtnx2bbNZoAWXqSgNKJ5DZis3WD,0.0,AXSet,Wormhole Bridge
2022-02-15 08:23:08.000,DmZWFAsZDNxzPz3eMHJBFNZVTKd396dXuX82yenAzTCe,0.0,ETH,Wormhole Bridge
2021-12-13 20:27:26.000,DtXtqZG6pVVPVbpsczPdbcxAMSVfKWCyz82fvR3xuQz8,36979.667747,USDTet,Wormhole Bridge
2022-02-26 15:51:22.000,ECbZdqGbQM99BGXuHy8BQ9vshhDSQawAXpyfunFuab9i,100.0,USDCet,Wormhole Bridge
2021-12-01 01:13:26.000,EFFuj2whhRBJ2G5JMT4E92VkeVwJaKznu2J77rp9XDVJ,0.0,USDCet,Wormhole Bridge
2022-01-14 16:49:15.000,EbzG4QigFhFb3K1QZKRMHPzvTspFVyVBNLez47aGu5y6,0.0,ETH,Wormhole Bridge
2021-12-27 20:45:29.000,EjDQQiAoZTbjdbWj3FCaDBaECAyo8aCAuVWs1PYNN3ks,1250872.0865,SOS,Wormhole Bridge
2021-12-20 09:29:39.000,EmrLSwkNWCNc2pDT5G2NLAkkMjK1Muorh8hWrzuuJDLq,0.10000001,ETH,Wormhole Bridge
2021-12-10 08:41:32.000,EoC1NDMSQawBPHmPCZD5BxWWDuJZPQNPeEHWimBSJPeH,0.175,ETH,Wormhole Bridge
2021-12-27 16:32:00.000,EqvBxUfcHc2Mxj8bsGnTsWDyk98h82WDYbtgn9HjC8dv,43.1,USDTet,Wormhole Bridge
2021-12-07 21:30:51.000,Er8iavPz5r8uh1LkrnVcH9e7B42xq34TixqaM1nyCREz,0.07,ETH,Wormhole Bridge
2022-01-01 13:17:12.000,EwzMETEzwU5sB5Kxx48usVt7bsfDBMw3VkjAMopACzjS,205.102648,USDCet,Wormhole Bridge
2021-12-16 10:04:43.000,FKQVm9RsteDe7dQmwx4NGYhz3Wrvwh7TCp9rFbTgAomx,8.5,ETH,Wormhole Bridge
2022-01-25 10:02:33.000,FPJqCUY3UFPGC5FLUqgjJbVV7sGc1FzUwtuxnYLs5s9r,0.0,agEUR,Wormhole Bridge
2022-01-27 23:24:36.000,FauhuNka6mdXojnVQbgJifGkwRQtyuKxUoguqLgYDEnt,1166.435937,USDTet,Wormhole Bridge
2022-01-30 14:49:56.000,Fp8DufsEoZQHpYbKtL8o4a5L7jNnhTpzDhJk8h8FmWZZ,0.0,USDTet,Wormhole Bridge
2022-01-02 00:58:11.000,FyT8xmFLtAsavSNCps9pHe8TU13T5Y4ZVtpheyW9mnyM,5000000.0,SOS,Wormhole Bridge
2022-02-10 02:19:46.000,G7Hf2J55BAkHtbbXPh94UTGRCQioKPpnb5oKQMBteXo,2.0,LDO,Wormhole Bridge
2022-01-15 08:57:30.000,G7u62WFh9m7L8WXZB2KPiX3qw8boji3ZJ5RbUzc5ctKr,0.0,ETH,Wormhole Bridge
2021-12-01 21:26:49.000,GYpucRPD9CooEPSAMoXbsFeqpKuguTLp5NZvDcNU3mka,1198927931.296,SHIB,Wormhole Bridge
2021-12-20 11:21:50.000,Gs6SwmGKeZDRgBnWi5whqXhsv9HuuzKQzLhuLnPrLVR1,2.6,ETH,Wormhole Bridge
2021-12-17 09:30:23.000,H2fWYP5YT3wjGWjVdA7YbbkAvUzKkgWRPi8W4HcrrZXf,0.22989,aeWETH,Allbridge Bridge
2022-02-27 15:43:08.000,H5Lg86jR8c1yoxUrZoHHY2SARXcnCQhYBRiyx16m7CuD,0.0,LDO,Wormhole Bridge
2022-01-15 06:05:37.000,HBRUv3A1fFF3BR5xkVJ3m6YusPaYNZ2xQXBVk4PnLk2N,887.324581,USDTet,Wormhole Bridge
2022-01-04 08:36:19.000,HCpapvEXdm7Rrf3vYLwWNEABJR1ia9crV6U2SDKynGgd,0.0,ETH,Wormhole Bridge
2022-01-12 20:33:19.000,HMG7kzNHfikpMaiGZZBK5WNrMNswAoYMWLSYTbmu73hQ,551.346687,USDCet,Wormhole Bridge
2022-02-19 12:10:15.000,HMi4v7Nw2gjm5fmqxzjLhxV1DT6Cj3T7cRCtWY3cs8vN,2.10299688,ETH,Wormhole Bridge
2021-12-07 20:31:23.000,HR8tGgDDQ3tVuqtuysQQe4pWW54m5ruLzMiX3oBFetfi,0.0,ETH,Wormhole Bridge
2022-02-01 01:54:04.000,HeoTderXJrzszVpNXVxg4SVSSUwHs1NzLtRjpq4kM2Wi,2.87297547,ETH,Wormhole Bridge
2021-12-26 04:46:10.000,HgTyUB3Wjd5FfQz6H8HD6q7wYfGpScQKj58Cex6eT98A,0.0,SUSHI,Wormhole Bridge
2022-02-12 00:32:18.000,HuvaV9YbXoevMRByj7cWnPeZeFCRXfjpd5bHAn28XmTe,0.0,DAI,Wormhole Bridge
2021-12-17 10:40:30.000,PoPo5bcrEh8tBGok2imAxfzeLEMN6j1expAvNossVZ7,0.05,ETH,Wormhole Bridge
2022-01-03 04:46:51.000,jCV3ApnFZPq2Pz6tjZcpChJgbu8sT73TXbBLW1hMffx,1576.108894,USDCet,Wormhole Bridge
2022-05-13 03:45:21.000,22K33dFGRvQmavyrk1PqUeSC7t9GHUy7Cf52oGsTr5YM,3125.38,aeUSDC,Allbridge Bridge
2022-05-11 14:38:11.000,2CDG3UfYpzE7BgfNXteReLsiGEidmtThk5W9bXE14A3f,1000.0,USDCet,Wormhole Bridge
2022-03-20 17:27:10.000,2MKwBBHMD2f9wy6cyuyZ4CDbuz3KfVYwUhitd3o3ET5W,5.0,SAND,Wormhole Bridge
2022-04-02 06:50:24.000,2pDQLSoxvuKYPEyG8eVDgPG9a3fjUAYhxmAxY7oAWcx2,14251.198178,aeUSDC,Allbridge Bridge
2022-03-03 15:58:09.000,37sUMux1YZqpYyMV5zzPMD2uGPB2PfTtUTZSyBnntgSf,0.0,LDO,Wormhole Bridge
2022-05-21 16:43:43.000,3atYLDed5fn6JrdFjfDSdexf8DEpAqFZTRPGjaqguUo5,0.0,LDO,Wormhole Bridge
2022-05-21 17:52:31.000,3bd4JkXpA9Wcoi2ynmdSEc5dffopJEjwkSpJRmRVkjee,0.0,LDO,Wormhole Bridge
2022-04-06 07:06:54.000,4DXZLE3sYdsWQtcy75BXj5eTeMnGMWsHQpYRJrhtEp3b,2.99989,aeWETH,Allbridge Bridge
2022-04-14 20:16:24.000,4DfzAnoiJLAKLpgNyg6ZbASqanYJpki5LPRgErfBuiha,0.0,USDCet,Wormhole Bridge
2022-05-15 06:48:17.000,4aHS2AsEz1x5Je2NbzzVYBjmebto91hb7HfZKiAR4o7P,0.0,USDTet,Wormhole Bridge
2022-04-24 14:07:38.000,4ifaNFTKDdyaLuxGCjtmvgcGwm4XJ4RvrzqKV4s1Srok,0.0,USDCet,Wormhole Bridge
2022-03-01 22:01:39.000,4s5VtErdAutHNoorxXTTTzHoe2ED2Nu3TCqxiM1kp27C,0.155,ETH,Wormhole Bridge
2022-04-05 15:40:23.000,51usuCivTAtdjiFed6Z4QfoJM8dDiCDbLy8P4kMX4Y6w,100.0,FTT,Wormhole Bridge
2022-05-19 03:55:54.000,52kGXYW963ZomHE4H8MK2unx2pUGAbq3ysqcoFDcWmfV,129.05976324,LDO,Wormhole Bridge
2022-04-08 09:13:58.000,5PRbQ4x9k8Ck3HDWKHgxEX2exdShkGXRPVvoKqKNFAgY,0.0,USDCet,Wormhole Bridge
2022-04-06 20:42:03.000,5RkvZzEzm8ZLW81RYuZ5Px974caQsaBRP2dWdycMWm6z,0.05,ETH,Wormhole Bridge
2022-03-15 10:16:11.000,5Vmi8D1P4Khjb5e3nRJCXCe6t6ryay2Sf3M4ENLy49i,0.0,USDTet,Wormhole Bridge
2022-03-16 12:46:16.000,64FTiXC7TMipCD78vggwPJP8eqEiL2H2MMAUa11A6N1b,0.1,LDO,Wormhole Bridge
2022-04-26 22:38:58.000,64eBN73DsTpzBHZ9Cn7tfTjfvYuPf9H9pw2Q3WwmULxT,0.0,ETH,Wormhole Bridge
2022-03-22 17:21:09.000,66NF2TLW8oph9YXA8WhteARTvYwT4oem81qdyi5vq2EU,0.0,USDCet,Wormhole Bridge
2022-04-02 19:21:59.000,6F3eqahNtmKiiHqNq2rH2tJ6WKADUGsarn3RreLiE1o7,0.44,ETH,Wormhole Bridge
2022-03-05 23:20:20.000,6PeHPedVgpdqZW1FohSYhdYrCSMBxm8G7jQyp1c5nqG5,0.0,ETH,Wormhole Bridge
2022-04-17 07:29:17.000,6YUJwTwp9XQL7fvW8ssdZanF1FmWRUuBfz1fnJW5EseE,200000.0,USDCet,Wormhole Bridge
2022-03-15 17:40:50.000,6brgs3riidiBb1PQNcW8M3qb6GN22V87qR7ZnprT1iyT,9.60972892,LDO,Wormhole Bridge
2022-05-07 01:31:13.000,6c8dWUXYpoJG3TVMB1wbfTCxtZmFDcxvw5QN7SFkb6Gf,1200.0,USDTet,Wormhole Bridge
2022-03-05 22:25:28.000,6eMGjnXjPTUfCLtt3FfHzSUX5vkbcY2ThDy354WFfRW4,0.1,ETH,Wormhole Bridge
2022-05-18 12:34:41.000,6nXwoAqkYSzX8NQ143SS2z7SdxD3ZzKUz9iwZdBkHxEm,0.0,USDCet,Wormhole Bridge
2022-03-19 23:11:06.000,6r2jaFCNtWQQqLGFym8DN6Aotqa6MjyVn2CKEnBpEmKy,0.0,ETH,Wormhole Bridge
2022-05-13 17:23:06.000,74PgYxGP5JjfE5kWfcScC5g8N3Szr491szvcZyxRYAkV,6.53747412,LDO,Wormhole Bridge
2022-05-02 16:52:19.000,76YRobguyMgbkgKmiKWqqy1oGESKouzfZEWoohjnU1Vi,0.15,ETH,Wormhole Bridge
2022-04-23 13:48:40.000,7PHN1UiPh8zNBqxLo6G3ZYjcjh56Leg4wiQJUVwaQjnt,30051.109385,USDCet,Wormhole Bridge
2022-05-23 18:28:33.000,7QNk1HEeQTf694APBHNRe4PKRKdwzxMcBFy3Ubj9z9Y7,25.25018819,LDO,Wormhole Bridge
2022-05-07 18:54:50.000,7RLQhRxrfBh2hzcBbJwpGMfbzeGkb6zRiFQBCEhLCyeG,2.61950727,ETH,Wormhole Bridge
2022-04-12 08:27:53.000,7RdeDv325GYreD5tbrCd7KMHs1Gk8jwMHGQjnhjG4YDU,0.0,USDCet,Wormhole Bridge
2022-05-17 02:31:54.000,7Wxa8B8gvHUDi9veuqp2jV2W3P6i8de2czs4e4ybsyBF,1.996008,USDCet,Wormhole Bridge
2022-04-07 11:05:28.000,7ZZ5nBF9CCJmFg2yVzT1ZauQDJoT8uCy4RizQuqgJHVQ,0.15,ETH,Wormhole Bridge
2022-05-25 19:17:09.000,7b6itFeLcDoYQHqDTZqPnrbS2czarJWa8ULHsz642FBq,0.4722905,ETH,Wormhole Bridge
2022-05-19 18:40:07.000,7hbWoSRvaEBox4thdL4LL4SoWuXSp6oupwc4XRXTiAJP,1.0,USDCet,Wormhole Bridge
2022-04-06 08:15:18.000,7qxEXo4Y3jWLwXo7zg7LHEcRjKmvaw7pFNkDzc6JNDGw,750.0,USDCet,Wormhole Bridge
2022-03-03 13:54:10.000,7wN6qFzg3f1BFNXvWoLatnGWNfgiRT8jwG9qgKdFpq3n,0.0,LDO,Wormhole Bridge
2022-03-20 12:28:53.000,84SgzR8J6DeqPJ1uXphP1BHMotYGKh3kS4owMMj9x58x,0.0,USDCet,Wormhole Bridge
2022-04-01 20:09:00.000,8AtkWYvEBuhut19nxi4DaPgC4kuL8R2WqCsVX5okoNQm,991.371635,USDCet,Wormhole Bridge
2022-05-26 10:03:54.000,8DSJETupgJKT9SHDcsZo5z8qobfcZsxRPh22StaFAbfV,0.0,ETH,Wormhole Bridge
2022-04-07 08:58:39.000,8QSdaq11nfvUWTngsBgrTRfMLQKKxqLSbTp6Pn8aUovp,0.0,USDCet,Wormhole Bridge
2022-03-19 13:39:53.000,8XtaMJXdsgCwznf5GTJ5WX7iqTVYYYFeSGeu4mP8A9Nj,0.8,USDCet,Wormhole Bridge
2022-05-12 08:52:08.000,8ZgBwyAeoabcsPRLCRuX1sPRFsLMWvf41RDnTXXRnA1W,20116.937,USDCet,Wormhole Bridge
2022-03-02 12:17:25.000,8hXs4FVwf7wWu99EWXqGgCYumdxCDCfYGvaQ78gNE57,0.0,ETH,Wormhole Bridge
2022-05-13 17:10:06.000,8rdhEqCdQ7yPwG75CMZJ19jztrzuSx3uiM1mrBhwM3t,0.10424655,gOHM,Wormhole Bridge
2022-05-29 08:29:06.000,8svfq5vK2zjZVdf2oSzGmS3QqqcXpic39NFv33aiXQS7,0.01,ETH,Wormhole Bridge
2022-04-21 06:58:20.000,9AvGe8V45ufxcPKaZLBiC1wBVMSfowgppjxmpDFgWNRy,0.0,USDTet,Wormhole Bridge
2022-03-10 11:01:03.000,9J8mdvNMZcH54xh1YgptaPHZdt1eAbMEzQZgNLzWSJD8,1000.0,USDCet,Wormhole Bridge
2022-03-15 16:41:33.000,9LCSCMjtyW57u4rvfkRiuBB74wTLGA1q5BffmAqJWpM3,3000.0,USDCet,Wormhole Bridge
2022-05-14 00:37:53.000,9fqEcNUbNeM2AgR2FH2Mpv4UwKt2MtrD5rPdLgoyXZp2,0.0,LDO,Wormhole Bridge
2022-04-19 19:53:18.000,9jSZNSzRJrg93mQsZebancDjuN55VGUhBF1k7mBguQmr,0.1,ETH,Wormhole Bridge
2022-03-14 12:13:34.000,AWRCfTyEw3puuQ7ktYLZM6rG8hMm5Po7bjgytyhnD5K3,1003.899663,USDTet,Wormhole Bridge
2022-04-16 13:42:07.000,AZqazPiH4ovf9FBmkdWy7NXbb6R78X98CbvdZaqnpMHh,1500.0,USDCet,Wormhole Bridge
2022-04-08 11:29:13.000,Ar7vixWEvUdPBAvyYTJwvChpjDYGeaDVFiyevsoboPrQ,994.0,USDTet,Wormhole Bridge
2022-05-11 17:58:46.000,B6tt2ATRBRy2RTju9hooBb5icmoVdeAsv6crnAagWDRu,0.00092392,ETH,Wormhole Bridge
2022-05-23 07:26:17.000,B8fQjx3Bu9goKB2Shy6VksiPhXmZBEpxDiNjvoA9XHnM,0.0,ETH,Wormhole Bridge
2022-03-15 12:18:43.000,BB8g72QwJVKaT3wm5ZGuP2HqU4j8UAGG5ozoTUQV9Fdo,0.1,ETH,Wormhole Bridge
